"region","age","gender","population"
"SSC22886",13,"F",0
"SSC22886",14,"M",0
"SSC22886",14,"F",0
"SSC22886",15,"M",0
"SSC22886",15,"F",0
"SSC22886",16,"M",0
"SSC22886",16,"F",0
"SSC22886",17,"M",0
"SSC22886",17,"F",0
"SSC22886",18,"M",0
"SSC22886",18,"F",0
"SSC22886",19,"M",0
"SSC22886",19,"F",0
"SSC22886",20,"M",0
"SSC22886",20,"F",0
"SSC22886",21,"M",0
"SSC22886",21,"F",0
"SSC22886",22,"M",0
"SSC22886",22,"F",0
"SSC22886",23,"M",0
"SSC22886",23,"F",0
"SSC22886",24,"M",0
"SSC22886",24,"F",0
"SSC22886",25,"M",0
"SSC22886",25,"F",0
"SSC22886",26,"M",0
"SSC22886",26,"F",0
"SSC22886",27,"M",0
"SSC22886",27,"F",0
"SSC22886",28,"M",0
"SSC22886",28,"F",0
"SSC22886",29,"M",0
"SSC22886",29,"F",0
"SSC22886",30,"M",0
"SSC22886",30,"F",0
"SSC22886",31,"M",0
"SSC22886",31,"F",0
"SSC22886",32,"M",0
"SSC22886",32,"F",0
"SSC22886",33,"M",0
"SSC22886",33,"F",0
"SSC22886",34,"M",0
"SSC22886",34,"F",0
"SSC22886",35,"M",0
"SSC22886",35,"F",0
"SSC22886",36,"M",0
"SSC22886",36,"F",0
"SSC22886",37,"M",0
"SSC22886",37,"F",0
"SSC22886",38,"M",0
"SSC22886",38,"F",0
"SSC22886",39,"M",0
"SSC22886",39,"F",0
"SSC22886",40,"M",0
"SSC22886",40,"F",0
"SSC22886",41,"M",0
"SSC22886",41,"F",0
"SSC22886",42,"M",0
"SSC22886",42,"F",0
"SSC22886",43,"M",0
"SSC22886",43,"F",4
"SSC22886",44,"M",3
"SSC22886",44,"F",0
"SSC22886",45,"M",0
"SSC22886",45,"F",0
"SSC22886",46,"M",0
"SSC22886",46,"F",0
"SSC22886",47,"M",0
"SSC22886",47,"F",0
"SSC22886",48,"M",3
"SSC22886",48,"F",0
"SSC22886",49,"M",0
"SSC22886",49,"F",0
"SSC22886",50,"M",0
"SSC22886",50,"F",0
"SSC22886",51,"M",0
"SSC22886",51,"F",0
"SSC22886",52,"M",0
"SSC22886",52,"F",0
"SSC22886",53,"M",0
"SSC22886",53,"F",0
"SSC22886",54,"M",0
"SSC22886",54,"F",0
"SSC22886",55,"M",0
"SSC22886",55,"F",0
"SSC21666",0,"M",17
"SSC21666",0,"F",23
"SSC21666",1,"M",20
"SSC21666",1,"F",12
"SSC21666",2,"M",26
"SSC21666",2,"F",31
"SSC21666",3,"M",28
"SSC21666",3,"F",22
"SSC21666",4,"M",23
"SSC21666",4,"F",30
"SSC21666",5,"M",25
"SSC21666",5,"F",27
"SSC21666",6,"M",27
"SSC21666",6,"F",24
"SSC21666",7,"M",22
"SSC21666",7,"F",25
"SSC21666",8,"M",29
"SSC21666",8,"F",19
"SSC21666",9,"M",27
"SSC21666",9,"F",27
"SSC21666",10,"M",29
"SSC21666",10,"F",21
"SSC21666",11,"M",28
"SSC21666",11,"F",28
"SSC21666",12,"M",21
"SSC21666",12,"F",26
"SSC21666",13,"M",19
"SSC21666",13,"F",25
"SSC21666",14,"M",34
"SSC21666",14,"F",27
"SSC21666",15,"M",28
"SSC21666",15,"F",21
"SSC21666",16,"M",23
"SSC21666",16,"F",14
"SSC21666",17,"M",9
"SSC21666",17,"F",10
"SSC21666",18,"M",16
"SSC21666",18,"F",13
"SSC21666",19,"M",13
"SSC21666",19,"F",11
"SSC21666",20,"M",14
"SSC21666",20,"F",10
"SSC21666",21,"M",9
"SSC21666",21,"F",7
"SSC21666",22,"M",21
"SSC21666",22,"F",9
"SSC21666",23,"M",21
"SSC21666",23,"F",13
"SSC21666",24,"M",24
"SSC21666",24,"F",28
"SSC21666",25,"M",17
"SSC21666",25,"F",21
"SSC21666",26,"M",12
"SSC21666",26,"F",20
"SSC21666",27,"M",21
"SSC21666",27,"F",23
"SSC21666",28,"M",29
"SSC21666",28,"F",30
"SSC21666",29,"M",26
"SSC21666",29,"F",17
"SSC21666",30,"M",20
"SSC21666",30,"F",26
"SSC21666",31,"M",20
"SSC21666",31,"F",39
"SSC21666",32,"M",34
"SSC21666",32,"F",31
"SSC21666",33,"M",34
"SSC21666",33,"F",33
"SSC21666",34,"M",43
"SSC21666",34,"F",35
"SSC21666",35,"M",35
"SSC21666",35,"F",38
"SSC21666",36,"M",14
"SSC21666",36,"F",38
"SSC21666",37,"M",30
"SSC21666",37,"F",23
"SSC21666",38,"M",31
"SSC21666",38,"F",34
"SSC21666",39,"M",37
"SSC21666",39,"F",36
"SSC21666",40,"M",26
"SSC21666",40,"F",28
"SSC21666",41,"M",23
"SSC21666",41,"F",42
"SSC21666",42,"M",29
"SSC21666",42,"F",35
"SSC21666",43,"M",30
"SSC21666",43,"F",37
"SSC21666",44,"M",31
"SSC21666",44,"F",43
"SSC21666",45,"M",34
"SSC21666",45,"F",44
"SSC21666",46,"M",34
"SSC21666",46,"F",33
"SSC21666",47,"M",37
"SSC21666",47,"F",40
"SSC21666",48,"M",35
"SSC21666",48,"F",54
"SSC21666",49,"M",30
"SSC21666",49,"F",34
"SSC21666",50,"M",22
"SSC21666",50,"F",38
"SSC21666",51,"M",31
"SSC21666",51,"F",28
"SSC21666",52,"M",39
"SSC21666",52,"F",31
"SSC21666",53,"M",33
"SSC21666",53,"F",33
"SSC21666",54,"M",29
"SSC21666",54,"F",24
"SSC21666",55,"M",19
"SSC21666",55,"F",31
"SSC21916",0,"M",0
"SSC21916",0,"F",0
"SSC21916",1,"M",3
"SSC21916",1,"F",0
"SSC21916",2,"M",3
"SSC21916",2,"F",5
"SSC21916",3,"M",0
"SSC21916",3,"F",0
"SSC21916",4,"M",4
"SSC21916",4,"F",7
"SSC21916",5,"M",0
"SSC21916",5,"F",0
"SSC21916",6,"M",7
"SSC21916",6,"F",0
"SSC21916",7,"M",6
"SSC21916",7,"F",0
"SSC21916",8,"M",3
"SSC21916",8,"F",3
"SSC21916",9,"M",0
"SSC21916",9,"F",0
"SSC21916",10,"M",4
"SSC21916",10,"F",0
"SSC21916",11,"M",3
"SSC21916",11,"F",0
"SSC21916",12,"M",0
"SSC21916",12,"F",0
"SSC21916",13,"M",0
"SSC21916",13,"F",3
"SSC21916",14,"M",8
"SSC21916",14,"F",0
"SSC21916",15,"M",0
"SSC21916",15,"F",3
"SSC21916",16,"M",0
"SSC21916",16,"F",0
"SSC21916",17,"M",4
"SSC21916",17,"F",3
"SSC21916",18,"M",3
"SSC21916",18,"F",0
"SSC21916",19,"M",3
"SSC21916",19,"F",3
"SSC21916",20,"M",0
"SSC21916",20,"F",3
"SSC21916",21,"M",0
"SSC21916",21,"F",0
"SSC21916",22,"M",0
"SSC21916",22,"F",0
"SSC21916",23,"M",0
"SSC21916",23,"F",0
"SSC21916",24,"M",4
"SSC21916",24,"F",0
"SSC21916",25,"M",0
"SSC21916",25,"F",4
"SSC21916",26,"M",0
"SSC21916",26,"F",4
"SSC21916",27,"M",0
"SSC21916",27,"F",0
"SSC21916",28,"M",0
"SSC21916",28,"F",0
"SSC21916",29,"M",3
"SSC21916",29,"F",0
"SSC21916",30,"M",0
"SSC21916",30,"F",0
"SSC21916",31,"M",0
"SSC21916",31,"F",3
"SSC21916",32,"M",4
"SSC21916",32,"F",3
"SSC21916",33,"M",5
"SSC21916",33,"F",3
"SSC21916",34,"M",0
"SSC21916",34,"F",9
"SSC21916",35,"M",0
"SSC21916",35,"F",0
"SSC21916",36,"M",4
"SSC21916",36,"F",0
"SSC21916",37,"M",0
"SSC21916",37,"F",0
"SSC21916",38,"M",4
"SSC21916",38,"F",4
"SSC21916",39,"M",3
"SSC21916",39,"F",0
"SSC21916",40,"M",4
"SSC21916",40,"F",3
"SSC21916",41,"M",3
"SSC21916",41,"F",0
"SSC21916",42,"M",0
"SSC21916",42,"F",0
"SSC21916",43,"M",0
"SSC21916",43,"F",3
"SSC21916",44,"M",0
"SSC21916",44,"F",0
"SSC21916",45,"M",4
"SSC21916",45,"F",3
"SSC21916",46,"M",3
"SSC21916",46,"F",3
"SSC21916",47,"M",0
"SSC21916",47,"F",0
"SSC21916",48,"M",0
"SSC21916",48,"F",4
"SSC21916",49,"M",0
"SSC21916",49,"F",3
"SSC21916",50,"M",5
"SSC21916",50,"F",5
"SSC21916",51,"M",4
"SSC21916",51,"F",3
"SSC21916",52,"M",3
"SSC21916",52,"F",3
"SSC21916",53,"M",0
"SSC21916",53,"F",3
"SSC21916",54,"M",5
"SSC21916",54,"F",4
"SSC21916",55,"M",4
"SSC21916",55,"F",6
"SSC22254",0,"M",22
"SSC22254",0,"F",28
"SSC22254",1,"M",38
"SSC22254",1,"F",40
"SSC22254",2,"M",29
"SSC22254",2,"F",38
"SSC22254",3,"M",35
"SSC22254",3,"F",39
"SSC22254",4,"M",32
"SSC22254",4,"F",33
"SSC22254",5,"M",37
"SSC22254",5,"F",37
"SSC22254",6,"M",26
"SSC22254",6,"F",26
"SSC22254",7,"M",27
"SSC22254",7,"F",31
"SSC22254",8,"M",34
"SSC22254",8,"F",32
"SSC22254",9,"M",31
"SSC22254",9,"F",34
"SSC22254",10,"M",29
"SSC22254",10,"F",28
"SSC22254",11,"M",18
"SSC22254",11,"F",27
"SSC22254",12,"M",38
"SSC22254",12,"F",31
"SSC22254",13,"M",30
"SSC22254",13,"F",46
"SSC22254",14,"M",43
"SSC22254",14,"F",36
"SSC22254",15,"M",33
"SSC22254",15,"F",34
"SSC22254",16,"M",39
"SSC22254",16,"F",37
"SSC22254",17,"M",29
"SSC22254",17,"F",61
"SSC22254",18,"M",34
"SSC22254",18,"F",39
"SSC22254",19,"M",47
"SSC22254",19,"F",46
"SSC22254",20,"M",71
"SSC22254",20,"F",42
"SSC22254",21,"M",70
"SSC22254",21,"F",28
"SSC22254",22,"M",59
"SSC22254",22,"F",33
"SSC22254",23,"M",39
"SSC22254",23,"F",33
"SSC22254",24,"M",31
"SSC22254",24,"F",37
"SSC22254",25,"M",32
"SSC22254",25,"F",32
"SSC22254",26,"M",40
"SSC22254",26,"F",27
"SSC22254",27,"M",48
"SSC22254",27,"F",33
"SSC22254",28,"M",39
"SSC22254",28,"F",33
"SSC22254",29,"M",33
"SSC22254",29,"F",26
"SSC22254",30,"M",28
"SSC22254",30,"F",46
"SSC22254",31,"M",23
"SSC22254",31,"F",21
"SSC22254",32,"M",24
"SSC22254",32,"F",32
"SSC22254",33,"M",29
"SSC22254",33,"F",37
"SSC22254",34,"M",30
"SSC22254",34,"F",25
"SSC22254",35,"M",21
"SSC22254",35,"F",38
"SSC22254",36,"M",39
"SSC22254",36,"F",28
"SSC22254",37,"M",30
"SSC22254",37,"F",31
"SSC22254",38,"M",29
"SSC22254",38,"F",39
"SSC22254",39,"M",36
"SSC22254",39,"F",22
"SSC22254",40,"M",47
"SSC22254",40,"F",29
"SSC22254",41,"M",20
"SSC22254",41,"F",44
"SSC22254",42,"M",23
"SSC22254",42,"F",40
"SSC22254",43,"M",31
"SSC22254",43,"F",52
"SSC22254",44,"M",35
"SSC22254",44,"F",29
"SSC22254",45,"M",32
"SSC22254",45,"F",40
"SSC22254",46,"M",42
"SSC22254",46,"F",36
"SSC22254",47,"M",50
"SSC22254",47,"F",44
"SSC22254",48,"M",31
"SSC22254",48,"F",32
"SSC22254",49,"M",34
"SSC22254",49,"F",36
"SSC22254",50,"M",40
"SSC22254",50,"F",48
"SSC22254",51,"M",41
"SSC22254",51,"F",38
"SSC22254",52,"M",56
"SSC22254",52,"F",42
"SSC22254",53,"M",39
"SSC22254",53,"F",48
"SSC22254",54,"M",52
"SSC22254",54,"F",68
"SSC22254",55,"M",43
"SSC22254",55,"F",50
"SSC21892",0,"M",0
"SSC21892",0,"F",0
"SSC21892",1,"M",0
"SSC21892",1,"F",0
"SSC21892",2,"M",0
"SSC21892",2,"F",0
"SSC21892",3,"M",0
"SSC21892",3,"F",0
"SSC21892",4,"M",0
"SSC21892",4,"F",0
"SSC21892",5,"M",0
"SSC21892",5,"F",0
"SSC21892",6,"M",0
"SSC21892",6,"F",0
"SSC21892",7,"M",0
"SSC21892",7,"F",0
"SSC21892",8,"M",0
"SSC21892",8,"F",0
"SSC21892",9,"M",0
"SSC21892",9,"F",0
"SSC21892",10,"M",0
"SSC21892",10,"F",0
"SSC21892",11,"M",0
"SSC21892",11,"F",3
"SSC21892",12,"M",0
"SSC21892",12,"F",0
"SSC21892",13,"M",4
"SSC21892",13,"F",3
"SSC21892",14,"M",0
"SSC21892",14,"F",0
"SSC21892",15,"M",0
"SSC21892",15,"F",4
"SSC21892",16,"M",3
"SSC21892",16,"F",0
"SSC21892",17,"M",0
"SSC21892",17,"F",0
"SSC21892",18,"M",0
"SSC21892",18,"F",0
"SSC21892",19,"M",0
"SSC21892",19,"F",0
"SSC21892",20,"M",0
"SSC21892",20,"F",0
"SSC21892",21,"M",0
"SSC21892",21,"F",0
"SSC21892",22,"M",0
"SSC21892",22,"F",0
"SSC21892",23,"M",0
"SSC21892",23,"F",0
"SSC21892",24,"M",0
"SSC21892",24,"F",0
"SSC21892",25,"M",0
"SSC21892",25,"F",0
"SSC21892",26,"M",0
"SSC21892",26,"F",0
"SSC21892",27,"M",0
"SSC21892",27,"F",0
"SSC21892",28,"M",0
"SSC21892",28,"F",0
"SSC21892",29,"M",0
"SSC21892",29,"F",0
"SSC21892",30,"M",0
"SSC21892",30,"F",0
"SSC21892",31,"M",0
"SSC21892",31,"F",0
"SSC21892",32,"M",0
"SSC21892",32,"F",0
"SSC21892",33,"M",0
"SSC21892",33,"F",0
"SSC21892",34,"M",0
"SSC21892",34,"F",0
"SSC21892",35,"M",0
"SSC21892",35,"F",0
"SSC21892",36,"M",0
"SSC21892",36,"F",0
"SSC21892",37,"M",0
"SSC21892",37,"F",0
"SSC21892",38,"M",0
"SSC21892",38,"F",0
"SSC21892",39,"M",0
"SSC21892",39,"F",0
"SSC21892",40,"M",0
"SSC21892",40,"F",0
"SSC21892",41,"M",0
"SSC21892",41,"F",0
"SSC21892",42,"M",0
"SSC21892",42,"F",0
"SSC21892",43,"M",0
"SSC21892",43,"F",0
"SSC21892",44,"M",0
"SSC21892",44,"F",0
"SSC21892",45,"M",0
"SSC21892",45,"F",0
"SSC21892",46,"M",0
"SSC21892",46,"F",0
"SSC21892",47,"M",0
"SSC21892",47,"F",0
"SSC21892",48,"M",0
"SSC21892",48,"F",0
"SSC21892",49,"M",0
"SSC21892",49,"F",0
"SSC21892",50,"M",0
"SSC21892",50,"F",0
"SSC21892",51,"M",0
"SSC21892",51,"F",3
"SSC21892",52,"M",0
"SSC21892",52,"F",0
"SSC21892",53,"M",0
"SSC21892",53,"F",3
"SSC21892",54,"M",0
"SSC21892",54,"F",0
"SSC21892",55,"M",0
"SSC21892",55,"F",0
"SSC20953",0,"M",0
"SSC20953",0,"F",0
"SSC20953",1,"M",0
"SSC20953",1,"F",0
"SSC20953",2,"M",0
"SSC20953",2,"F",0
"SSC20953",3,"M",0
"SSC20953",3,"F",0
"SSC20953",4,"M",0
"SSC20953",4,"F",0
"SSC20953",5,"M",0
"SSC20953",5,"F",0
"SSC20953",6,"M",0
"SSC20953",6,"F",0
"SSC20953",7,"M",3
"SSC20953",7,"F",0
"SSC20953",8,"M",0
"SSC20953",8,"F",0
"SSC20953",9,"M",0
"SSC20953",9,"F",0
"SSC20953",10,"M",0
"SSC20953",10,"F",0
"SSC20953",11,"M",4
"SSC20953",11,"F",0
"SSC20953",12,"M",0
"SSC20953",12,"F",0
"SSC20953",13,"M",0
"SSC20953",13,"F",3
"SSC20953",14,"M",0
"SSC20953",14,"F",0
"SSC20953",15,"M",3
"SSC20953",15,"F",3
"SSC20953",16,"M",0
"SSC20953",16,"F",0
"SSC20953",17,"M",0
"SSC20953",17,"F",0
"SSC20953",18,"M",0
"SSC20953",18,"F",0
"SSC20953",19,"M",3
"SSC20953",19,"F",0
"SSC20953",20,"M",0
"SSC20953",20,"F",0
"SSC20953",21,"M",0
"SSC20953",21,"F",0
"SSC20953",22,"M",0
"SSC20953",22,"F",0
"SSC20953",23,"M",0
"SSC20953",23,"F",0
"SSC20953",24,"M",0
"SSC20953",24,"F",0
"SSC20953",25,"M",0
"SSC20953",25,"F",0
"SSC20953",26,"M",0
"SSC20953",26,"F",0
"SSC20953",27,"M",0
"SSC20953",27,"F",0
"SSC20953",28,"M",0
"SSC20953",28,"F",0
"SSC20953",29,"M",4
"SSC20953",29,"F",0
"SSC20953",30,"M",3
"SSC20953",30,"F",3
"SSC20953",31,"M",0
"SSC20953",31,"F",0
"SSC20953",32,"M",0
"SSC20953",32,"F",0
"SSC20953",33,"M",0
"SSC20953",33,"F",0
"SSC20953",34,"M",0
"SSC20953",34,"F",0
"SSC20953",35,"M",0
"SSC20953",35,"F",0
"SSC20953",36,"M",0
"SSC20953",36,"F",0
"SSC20953",37,"M",0
"SSC20953",37,"F",0
"SSC20953",38,"M",4
"SSC20953",38,"F",0
"SSC20953",39,"M",0
"SSC20953",39,"F",0
"SSC20953",40,"M",0
"SSC20953",40,"F",3
"SSC20953",41,"M",3
"SSC20953",41,"F",0
"SSC20953",42,"M",0
"SSC20953",42,"F",0
"SSC20953",43,"M",0
"SSC20953",43,"F",0
"SSC20953",44,"M",3
"SSC20953",44,"F",3
"SSC20953",45,"M",3
"SSC20953",45,"F",0
"SSC20953",46,"M",0
"SSC20953",46,"F",3
"SSC20953",47,"M",3
"SSC20953",47,"F",0
"SSC20953",48,"M",0
"SSC20953",48,"F",0
"SSC20953",49,"M",0
"SSC20953",49,"F",0
"SSC20953",50,"M",3
"SSC20953",50,"F",4
"SSC20953",51,"M",3
"SSC20953",51,"F",0
"SSC20953",52,"M",3
"SSC20953",52,"F",3
"SSC20953",53,"M",7
"SSC20953",53,"F",0
"SSC20953",54,"M",0
"SSC20953",54,"F",3
"SSC20953",55,"M",4
"SSC20953",55,"F",5
"SSC21888",0,"M",0
"SSC21888",0,"F",3
"SSC21888",1,"M",3
"SSC21888",1,"F",3
"SSC21888",2,"M",0
"SSC21888",2,"F",0
"SSC21888",3,"M",0
"SSC21888",3,"F",0
"SSC21888",4,"M",0
"SSC21888",4,"F",3
"SSC21888",5,"M",0
"SSC21888",5,"F",0
"SSC21888",6,"M",0
"SSC21888",6,"F",3
"SSC21888",7,"M",0
"SSC21888",7,"F",0
"SSC21888",8,"M",0
"SSC21888",8,"F",0
"SSC21888",9,"M",0
"SSC21888",9,"F",0
"SSC21888",10,"M",0
"SSC21888",10,"F",0
"SSC21888",11,"M",0
"SSC21888",11,"F",0
"SSC21888",12,"M",0
"SSC21888",12,"F",0
"SSC21888",13,"M",0
"SSC21888",13,"F",0
"SSC21888",14,"M",0
"SSC21888",14,"F",0
"SSC21888",15,"M",0
"SSC21888",15,"F",0
"SSC21888",16,"M",0
"SSC21888",16,"F",3
"SSC21888",17,"M",0
"SSC21888",17,"F",0
"SSC21888",18,"M",0
"SSC21888",18,"F",0
"SSC21888",19,"M",0
"SSC21888",19,"F",5
"SSC21888",20,"M",0
"SSC21888",20,"F",0
"SSC21888",21,"M",0
"SSC21888",21,"F",0
"SSC21888",22,"M",0
"SSC21888",22,"F",0
"SSC21888",23,"M",0
"SSC21888",23,"F",0
"SSC21888",24,"M",0
"SSC21888",24,"F",0
"SSC21888",25,"M",0
"SSC21888",25,"F",0
"SSC21888",26,"M",0
"SSC21888",26,"F",0
"SSC21888",27,"M",0
"SSC21888",27,"F",0
"SSC21888",28,"M",0
"SSC21888",28,"F",3
"SSC21888",29,"M",0
"SSC21888",29,"F",0
"SSC21888",30,"M",0
"SSC21888",30,"F",0
"SSC21888",31,"M",0
"SSC21888",31,"F",0
"SSC21888",32,"M",0
"SSC21888",32,"F",0
"SSC21888",33,"M",0
"SSC21888",33,"F",0
"SSC21888",34,"M",0
"SSC21888",34,"F",0
"SSC21888",35,"M",0
"SSC21888",35,"F",0
"SSC21888",36,"M",0
"SSC21888",36,"F",0
"SSC21888",37,"M",3
"SSC21888",37,"F",0
"SSC21888",38,"M",0
"SSC21888",38,"F",0
"SSC21888",39,"M",0
"SSC21888",39,"F",0
"SSC21888",40,"M",0
"SSC21888",40,"F",0
"SSC21888",41,"M",0
"SSC21888",41,"F",0
"SSC21888",42,"M",0
"SSC21888",42,"F",3
"SSC21888",43,"M",0
"SSC21888",43,"F",0
"SSC21888",44,"M",0
"SSC21888",44,"F",0
"SSC21888",45,"M",3
"SSC21888",45,"F",0
"SSC21888",46,"M",0
"SSC21888",46,"F",0
"SSC21888",47,"M",0
"SSC21888",47,"F",0
"SSC21888",48,"M",0
"SSC21888",48,"F",0
"SSC21888",49,"M",0
"SSC21888",49,"F",0
"SSC21888",50,"M",3
"SSC21888",50,"F",0
"SSC21888",51,"M",0
"SSC21888",51,"F",0
"SSC21888",52,"M",0
"SSC21888",52,"F",0
"SSC21888",53,"M",0
"SSC21888",53,"F",0
"SSC21888",54,"M",0
"SSC21888",54,"F",0
"SSC21888",55,"M",0
"SSC21888",55,"F",0
"SSC20140",0,"M",0
"SSC20140",0,"F",6
"SSC20140",1,"M",3
"SSC20140",1,"F",3
"SSC20140",2,"M",5
"SSC20140",2,"F",0
"SSC20140",3,"M",0
"SSC20140",3,"F",5
"SSC20140",4,"M",4
"SSC20140",4,"F",3
"SSC20140",5,"M",4
"SSC20140",5,"F",5
"SSC20140",6,"M",0
"SSC20140",6,"F",0
"SSC20140",7,"M",3
"SSC20140",7,"F",3
"SSC20140",8,"M",3
"SSC20140",8,"F",0
"SSC20140",9,"M",3
"SSC20140",9,"F",3
"SSC20140",10,"M",0
"SSC20140",10,"F",0
"SSC20140",11,"M",3
"SSC20140",11,"F",4
"SSC20140",12,"M",4
"SSC20140",12,"F",0
"SSC20140",13,"M",0
"SSC20140",13,"F",4
"SSC20140",14,"M",3
"SSC20140",14,"F",4
"SSC20140",15,"M",0
"SSC20140",15,"F",4
"SSC20140",16,"M",0
"SSC20140",16,"F",0
"SSC20140",17,"M",3
"SSC20140",17,"F",3
"SSC20140",18,"M",6
"SSC20140",18,"F",3
"SSC20140",19,"M",0
"SSC20140",19,"F",3
"SSC20140",20,"M",6
"SSC20140",20,"F",0
"SSC20140",21,"M",4
"SSC20140",21,"F",0
"SSC20140",22,"M",3
"SSC20140",22,"F",0
"SSC20140",23,"M",0
"SSC20140",23,"F",0
"SSC20140",24,"M",0
"SSC20140",24,"F",0
"SSC20140",25,"M",3
"SSC20140",25,"F",0
"SSC20140",26,"M",0
"SSC20140",26,"F",0
"SSC20140",27,"M",3
"SSC20140",27,"F",0
"SSC20140",28,"M",4
"SSC20140",28,"F",0
"SSC20140",29,"M",3
"SSC20140",29,"F",3
"SSC20140",30,"M",3
"SSC20140",30,"F",3
"SSC20140",31,"M",0
"SSC20140",31,"F",3
"SSC20140",32,"M",0
"SSC20140",32,"F",3
"SSC20140",33,"M",0
"SSC20140",33,"F",0
"SSC20140",34,"M",0
"SSC20140",34,"F",0
"SSC20140",35,"M",0
"SSC20140",35,"F",4
"SSC20140",36,"M",0
"SSC20140",36,"F",0
"SSC20140",37,"M",0
"SSC20140",37,"F",0
"SSC20140",38,"M",0
"SSC20140",38,"F",0
"SSC20140",39,"M",0
"SSC20140",39,"F",0
"SSC20140",40,"M",0
"SSC20140",40,"F",0
"SSC20140",41,"M",3
"SSC20140",41,"F",4
"SSC20140",42,"M",3
"SSC20140",42,"F",5
"SSC20140",43,"M",3
"SSC20140",43,"F",3
"SSC20140",44,"M",6
"SSC20140",44,"F",0
"SSC20140",45,"M",3
"SSC20140",45,"F",4
"SSC20140",46,"M",3
"SSC20140",46,"F",7
"SSC20140",47,"M",3
"SSC20140",47,"F",3
"SSC20140",48,"M",6
"SSC20140",48,"F",3
"SSC20140",49,"M",6
"SSC20140",49,"F",0
"SSC20140",50,"M",4
"SSC20140",50,"F",0
"SSC20140",51,"M",7
"SSC20140",51,"F",4
"SSC20140",52,"M",3
"SSC20140",52,"F",3
"SSC20140",53,"M",7
"SSC20140",53,"F",3
"SSC20140",54,"M",10
"SSC20140",54,"F",9
"SSC20140",55,"M",7
"SSC20140",55,"F",6
"SSC20523",0,"M",0
"SSC20523",0,"F",3
"SSC20523",1,"M",0
"SSC20523",1,"F",3
"SSC20523",2,"M",3
"SSC20523",2,"F",0
"SSC20523",3,"M",0
"SSC20523",3,"F",0
"SSC20523",4,"M",0
"SSC20523",4,"F",0
"SSC20523",5,"M",3
"SSC20523",5,"F",4
"SSC20523",6,"M",5
"SSC20523",6,"F",3
"SSC20523",7,"M",3
"SSC20523",7,"F",0
"SSC20523",8,"M",4
"SSC20523",8,"F",0
"SSC20523",9,"M",3
"SSC20523",9,"F",3
"SSC20523",10,"M",3
"SSC20523",10,"F",4
"SSC20523",11,"M",3
"SSC20523",11,"F",0
"SSC20523",12,"M",4
"SSC20523",12,"F",4
"SSC20523",13,"M",5
"SSC20523",13,"F",3
"SSC20523",14,"M",0
"SSC20523",14,"F",0
"SSC20523",15,"M",0
"SSC20523",15,"F",3
"SSC20523",16,"M",0
"SSC20523",16,"F",4
"SSC20523",17,"M",0
"SSC20523",17,"F",0
"SSC20523",18,"M",3
"SSC20523",18,"F",0
"SSC20523",19,"M",0
"SSC20523",19,"F",0
"SSC20523",20,"M",0
"SSC20523",20,"F",0
"SSC20523",21,"M",0
"SSC20523",21,"F",0
"SSC20523",22,"M",0
"SSC20523",22,"F",0
"SSC20523",23,"M",4
"SSC20523",23,"F",0
"SSC20523",24,"M",0
"SSC20523",24,"F",0
"SSC20523",25,"M",0
"SSC20523",25,"F",0
"SSC20523",26,"M",3
"SSC20523",26,"F",3
"SSC20523",27,"M",3
"SSC20523",27,"F",3
"SSC20523",28,"M",0
"SSC20523",28,"F",0
"SSC20523",29,"M",0
"SSC20523",29,"F",0
"SSC20523",30,"M",3
"SSC20523",30,"F",3
"SSC20523",31,"M",3
"SSC20523",31,"F",4
"SSC20523",32,"M",3
"SSC20523",32,"F",4
"SSC20523",33,"M",3
"SSC20523",33,"F",0
"SSC20523",34,"M",0
"SSC20523",34,"F",3
"SSC20523",35,"M",0
"SSC20523",35,"F",0
"SSC20523",36,"M",3
"SSC20523",36,"F",0
"SSC20523",37,"M",0
"SSC20523",37,"F",0
"SSC20523",38,"M",3
"SSC20523",38,"F",0
"SSC20523",39,"M",0
"SSC20523",39,"F",0
"SSC20523",40,"M",3
"SSC20523",40,"F",3
"SSC20523",41,"M",3
"SSC20523",41,"F",4
"SSC20523",42,"M",3
"SSC20523",42,"F",3
"SSC20523",43,"M",3
"SSC20523",43,"F",0
"SSC20523",44,"M",4
"SSC20523",44,"F",6
"SSC20523",45,"M",0
"SSC20523",45,"F",0
"SSC20523",46,"M",0
"SSC20523",46,"F",0
"SSC20523",47,"M",3
"SSC20523",47,"F",9
"SSC20523",48,"M",0
"SSC20523",48,"F",4
"SSC20523",49,"M",0
"SSC20523",49,"F",4
"SSC20523",50,"M",3
"SSC20523",50,"F",3
"SSC20523",51,"M",0
"SSC20523",51,"F",0
"SSC20523",52,"M",0
"SSC20523",52,"F",3
"SSC20523",53,"M",6
"SSC20523",53,"F",3
"SSC20523",54,"M",0
"SSC20523",54,"F",0
"SSC20523",55,"M",3
"SSC20523",55,"F",0
"SSC21691",0,"M",0
"SSC21691",0,"F",0
"SSC21691",1,"M",0
"SSC21691",1,"F",0
"SSC21691",2,"M",0
"SSC21691",2,"F",5
"SSC21691",3,"M",0
"SSC21691",3,"F",0
"SSC21691",4,"M",3
"SSC21691",4,"F",0
"SSC21691",5,"M",0
"SSC21691",5,"F",0
"SSC21691",6,"M",0
"SSC21691",6,"F",0
"SSC21691",7,"M",0
"SSC21691",7,"F",0
"SSC21691",8,"M",3
"SSC21691",8,"F",0
